image_path,assigned_split,clahe_image_path
D:\ALS\data\liver_images\F4\M8519.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\M8519.jpg
D:\ALS\data\liver_images\F4\M8830.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\M8830.jpg
D:\ALS\data\liver_images\F4\M8860.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\M8860.jpg
D:\ALS\data\liver_images\F4\M8937.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\M8937.jpg
D:\ALS\data\liver_images\F4\M9084.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\M9084.jpg
D:\ALS\data\liver_images\F4\M9401.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\M9401.jpg
D:\ALS\data\liver_images\F4\M9612.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\M9612.jpg
D:\ALS\data\liver_images\F4\M974.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\M974.jpg
D:\ALS\data\liver_images\F4\N1731.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N1731.jpg
D:\ALS\data\liver_images\F4\N20.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N20.jpg
D:\ALS\data\liver_images\F4\N2141.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N2141.jpg
D:\ALS\data\liver_images\F4\N2171.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N2171.jpg
D:\ALS\data\liver_images\F4\N2467.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N2467.jpg
D:\ALS\data\liver_images\F4\N2582.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N2582.jpg
D:\ALS\data\liver_images\F4\N2583.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\N2583.jpg
D:\ALS\data\liver_images\F4\N2694.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N2694.jpg
D:\ALS\data\liver_images\F4\N3087.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N3087.jpg
D:\ALS\data\liver_images\F4\N343.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N343.jpg
D:\ALS\data\liver_images\F4\N3637.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N3637.jpg
D:\ALS\data\liver_images\F4\N3707.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N3707.jpg
D:\ALS\data\liver_images\F4\N4327.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N4327.jpg
D:\ALS\data\liver_images\F4\N4614.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N4614.jpg
D:\ALS\data\liver_images\F4\N4766.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N4766.jpg
D:\ALS\data\liver_images\F4\N478.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N478.jpg
D:\ALS\data\liver_images\F4\N4814.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N4814.jpg
D:\ALS\data\liver_images\F4\N5136.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\N5136.jpg
D:\ALS\data\liver_images\F4\N5208.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N5208.jpg
D:\ALS\data\liver_images\F4\N5566.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N5566.jpg
D:\ALS\data\liver_images\F4\N6216.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N6216.jpg
D:\ALS\data\liver_images\F4\N624.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\N624.jpg
D:\ALS\data\liver_images\F4\N6339.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N6339.jpg
D:\ALS\data\liver_images\F4\N6630.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N6630.jpg
D:\ALS\data\liver_images\F4\N6719.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N6719.jpg
D:\ALS\data\liver_images\F4\N6979.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\N6979.jpg
D:\ALS\data\liver_images\F4\N7637.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N7637.jpg
D:\ALS\data\liver_images\F4\N7900.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N7900.jpg
D:\ALS\data\liver_images\F4\N8179.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\N8179.jpg
D:\ALS\data\liver_images\F4\N8952.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\N8952.jpg
D:\ALS\data\liver_images\F4\N9086.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N9086.jpg
D:\ALS\data\liver_images\F4\N9295.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N9295.jpg
D:\ALS\data\liver_images\F4\N9636.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N9636.jpg
D:\ALS\data\liver_images\F4\N9865.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\N9865.jpg
D:\ALS\data\liver_images\F4\O1531.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O1531.jpg
D:\ALS\data\liver_images\F4\O1565.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O1565.jpg
D:\ALS\data\liver_images\F4\O162.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O162.jpg
D:\ALS\data\liver_images\F4\O2316.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O2316.jpg
D:\ALS\data\liver_images\F4\O2495.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O2495.jpg
D:\ALS\data\liver_images\F4\O2530.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O2530.jpg
D:\ALS\data\liver_images\F4\O2672.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O2672.jpg
D:\ALS\data\liver_images\F4\O2694.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O2694.jpg
D:\ALS\data\liver_images\F4\O2732.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O2732.jpg
D:\ALS\data\liver_images\F4\O2763.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\O2763.jpg
D:\ALS\data\liver_images\F4\O2949.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O2949.jpg
D:\ALS\data\liver_images\F4\O3110.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O3110.jpg
D:\ALS\data\liver_images\F4\O3235.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\O3235.jpg
D:\ALS\data\liver_images\F4\O3404.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O3404.jpg
D:\ALS\data\liver_images\F4\O3469.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O3469.jpg
D:\ALS\data\liver_images\F4\O379.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O379.jpg
D:\ALS\data\liver_images\F4\O3992.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O3992.jpg
D:\ALS\data\liver_images\F4\O4017.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O4017.jpg
D:\ALS\data\liver_images\F4\O4213.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\O4213.jpg
D:\ALS\data\liver_images\F4\O4293.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O4293.jpg
D:\ALS\data\liver_images\F4\O4777.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O4777.jpg
D:\ALS\data\liver_images\F4\O4830.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O4830.jpg
D:\ALS\data\liver_images\F4\O5499.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O5499.jpg
D:\ALS\data\liver_images\F4\O5552.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O5552.jpg
D:\ALS\data\liver_images\F4\O6094.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O6094.jpg
D:\ALS\data\liver_images\F4\O6582.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O6582.jpg
D:\ALS\data\liver_images\F4\O6953.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\O6953.jpg
D:\ALS\data\liver_images\F4\O7000.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O7000.jpg
D:\ALS\data\liver_images\F4\O7196.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\O7196.jpg
D:\ALS\data\liver_images\F4\O7283.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O7283.jpg
D:\ALS\data\liver_images\F4\O7660.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\O7660.jpg
D:\ALS\data\liver_images\F4\O8051.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O8051.jpg
D:\ALS\data\liver_images\F4\O8487.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O8487.jpg
D:\ALS\data\liver_images\F4\O8954.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O8954.jpg
D:\ALS\data\liver_images\F4\O9308.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\O9308.jpg
D:\ALS\data\liver_images\F4\O9596.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\O9596.jpg
D:\ALS\data\liver_images\F4\O9613.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O9613.jpg
D:\ALS\data\liver_images\F4\O9633.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\O9633.jpg
D:\ALS\data\liver_images\F4\P1273.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P1273.jpg
D:\ALS\data\liver_images\F4\P2049.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P2049.jpg
D:\ALS\data\liver_images\F4\P2351.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P2351.jpg
D:\ALS\data\liver_images\F4\P3141.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P3141.jpg
D:\ALS\data\liver_images\F4\P3142.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P3142.jpg
D:\ALS\data\liver_images\F4\P3165.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\P3165.jpg
D:\ALS\data\liver_images\F4\P3333.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P3333.jpg
D:\ALS\data\liver_images\F4\P3480.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P3480.jpg
D:\ALS\data\liver_images\F4\P3592.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\P3592.jpg
D:\ALS\data\liver_images\F4\P402.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P402.jpg
D:\ALS\data\liver_images\F4\P4372.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P4372.jpg
D:\ALS\data\liver_images\F4\P5264.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P5264.jpg
D:\ALS\data\liver_images\F4\P5421.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P5421.jpg
D:\ALS\data\liver_images\F4\P5538.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P5538.jpg
D:\ALS\data\liver_images\F4\P6014.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P6014.jpg
D:\ALS\data\liver_images\F4\P6109.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P6109.jpg
D:\ALS\data\liver_images\F4\P6270.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P6270.jpg
D:\ALS\data\liver_images\F4\P782.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P782.jpg
D:\ALS\data\liver_images\F4\P951.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\P951.jpg
D:\ALS\data\liver_images\F4\Q1358.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q1358.jpg
D:\ALS\data\liver_images\F4\Q1365.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q1365.jpg
D:\ALS\data\liver_images\F4\Q1805.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q1805.jpg
D:\ALS\data\liver_images\F4\Q1877.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\Q1877.jpg
D:\ALS\data\liver_images\F4\Q2671.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\Q2671.jpg
D:\ALS\data\liver_images\F4\Q2887.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q2887.jpg
D:\ALS\data\liver_images\F4\Q3358.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q3358.jpg
D:\ALS\data\liver_images\F4\Q3537.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q3537.jpg
D:\ALS\data\liver_images\F4\Q3562.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q3562.jpg
D:\ALS\data\liver_images\F4\Q3568.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\Q3568.jpg
D:\ALS\data\liver_images\F4\Q3834.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q3834.jpg
D:\ALS\data\liver_images\F4\Q3956.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q3956.jpg
D:\ALS\data\liver_images\F4\Q4571.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q4571.jpg
D:\ALS\data\liver_images\F4\Q4585.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\Q4585.jpg
D:\ALS\data\liver_images\F4\Q4688.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q4688.jpg
D:\ALS\data\liver_images\F4\Q4816.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q4816.jpg
D:\ALS\data\liver_images\F4\Q485.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q485.jpg
D:\ALS\data\liver_images\F4\Q5188.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q5188.jpg
D:\ALS\data\liver_images\F4\Q5305.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q5305.jpg
D:\ALS\data\liver_images\F4\Q5540.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q5540.jpg
D:\ALS\data\liver_images\F4\Q5951.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q5951.jpg
D:\ALS\data\liver_images\F4\Q6129.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\Q6129.jpg
D:\ALS\data\liver_images\F4\Q6792.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\Q6792.jpg
D:\ALS\data\liver_images\F4\Q6806.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q6806.jpg
D:\ALS\data\liver_images\F4\Q6837.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\Q6837.jpg
D:\ALS\data\liver_images\F4\Q6952.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q6952.jpg
D:\ALS\data\liver_images\F4\Q7354.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\Q7354.jpg
D:\ALS\data\liver_images\F4\Q7409.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q7409.jpg
D:\ALS\data\liver_images\F4\Q7545.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q7545.jpg
D:\ALS\data\liver_images\F4\Q8018.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q8018.jpg
D:\ALS\data\liver_images\F4\Q8384.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\Q8384.jpg
D:\ALS\data\liver_images\F4\Q8560.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q8560.jpg
D:\ALS\data\liver_images\F4\Q870.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q870.jpg
D:\ALS\data\liver_images\F4\Q9344.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\Q9344.jpg
D:\ALS\data\liver_images\F4\Q9890.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\Q9890.jpg
D:\ALS\data\liver_images\F4\Q9996.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\Q9996.jpg
D:\ALS\data\liver_images\F4\R1023.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R1023.jpg
D:\ALS\data\liver_images\F4\R115.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R115.jpg
D:\ALS\data\liver_images\F4\R1263.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R1263.jpg
D:\ALS\data\liver_images\F4\R1323.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\R1323.jpg
D:\ALS\data\liver_images\F4\R1384.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R1384.jpg
D:\ALS\data\liver_images\F4\R2847.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R2847.jpg
D:\ALS\data\liver_images\F4\R3610.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R3610.jpg
D:\ALS\data\liver_images\F4\R3635.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\R3635.jpg
D:\ALS\data\liver_images\F4\R3678.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\R3678.jpg
D:\ALS\data\liver_images\F4\R3976.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R3976.jpg
D:\ALS\data\liver_images\F4\R4099.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R4099.jpg
D:\ALS\data\liver_images\F4\R4429.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R4429.jpg
D:\ALS\data\liver_images\F4\R4436.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R4436.jpg
D:\ALS\data\liver_images\F4\R4577.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R4577.jpg
D:\ALS\data\liver_images\F4\R4670.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R4670.jpg
D:\ALS\data\liver_images\F4\R4899.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R4899.jpg
D:\ALS\data\liver_images\F4\R5137.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R5137.jpg
D:\ALS\data\liver_images\F4\R5244.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R5244.jpg
D:\ALS\data\liver_images\F4\R5807.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R5807.jpg
D:\ALS\data\liver_images\F4\R6051.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R6051.jpg
D:\ALS\data\liver_images\F4\R61.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R61.jpg
D:\ALS\data\liver_images\F4\R6271.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R6271.jpg
D:\ALS\data\liver_images\F4\R6774.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R6774.jpg
D:\ALS\data\liver_images\F4\R6779.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R6779.jpg
D:\ALS\data\liver_images\F4\R6845.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R6845.jpg
D:\ALS\data\liver_images\F4\R711.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R711.jpg
D:\ALS\data\liver_images\F4\R7675.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R7675.jpg
D:\ALS\data\liver_images\F4\R793.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R793.jpg
D:\ALS\data\liver_images\F4\R7938.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R7938.jpg
D:\ALS\data\liver_images\F4\R8326.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R8326.jpg
D:\ALS\data\liver_images\F4\R8438.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R8438.jpg
D:\ALS\data\liver_images\F4\R8676.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R8676.jpg
D:\ALS\data\liver_images\F4\R8742.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\R8742.jpg
D:\ALS\data\liver_images\F4\R8796.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R8796.jpg
D:\ALS\data\liver_images\F4\R8895.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R8895.jpg
D:\ALS\data\liver_images\F4\R9679.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\R9679.jpg
D:\ALS\data\liver_images\F4\R9783.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\R9783.jpg
D:\ALS\data\liver_images\F4\S1085.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\S1085.jpg
D:\ALS\data\liver_images\F4\S1282.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S1282.jpg
D:\ALS\data\liver_images\F4\S1492.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S1492.jpg
D:\ALS\data\liver_images\F4\S1633.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S1633.jpg
D:\ALS\data\liver_images\F4\S1672.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\S1672.jpg
D:\ALS\data\liver_images\F4\S2073.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S2073.jpg
D:\ALS\data\liver_images\F4\S2362.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S2362.jpg
D:\ALS\data\liver_images\F4\S3035.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S3035.jpg
D:\ALS\data\liver_images\F4\S326.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S326.jpg
D:\ALS\data\liver_images\F4\S3764.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S3764.jpg
D:\ALS\data\liver_images\F4\S3901.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S3901.jpg
D:\ALS\data\liver_images\F4\S3969.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S3969.jpg
D:\ALS\data\liver_images\F4\S4632.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S4632.jpg
D:\ALS\data\liver_images\F4\S4647.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S4647.jpg
D:\ALS\data\liver_images\F4\S48.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S48.jpg
D:\ALS\data\liver_images\F4\S5394.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S5394.jpg
D:\ALS\data\liver_images\F4\S5575.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S5575.jpg
D:\ALS\data\liver_images\F4\S5893.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S5893.jpg
D:\ALS\data\liver_images\F4\S6007.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S6007.jpg
D:\ALS\data\liver_images\F4\S6046.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S6046.jpg
D:\ALS\data\liver_images\F4\S6207.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\S6207.jpg
D:\ALS\data\liver_images\F4\S6312.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S6312.jpg
D:\ALS\data\liver_images\F4\S6497.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S6497.jpg
D:\ALS\data\liver_images\F4\S6545.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\S6545.jpg
D:\ALS\data\liver_images\F4\S660.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\S660.jpg
D:\ALS\data\liver_images\F4\S6669.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S6669.jpg
D:\ALS\data\liver_images\F4\S6691.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S6691.jpg
D:\ALS\data\liver_images\F4\S6826.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\S6826.jpg
D:\ALS\data\liver_images\F4\S7001.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S7001.jpg
D:\ALS\data\liver_images\F4\S7384.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S7384.jpg
D:\ALS\data\liver_images\F4\S7476.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\S7476.jpg
D:\ALS\data\liver_images\F4\S7789.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S7789.jpg
D:\ALS\data\liver_images\F4\S8133.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S8133.jpg
D:\ALS\data\liver_images\F4\S8240.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S8240.jpg
D:\ALS\data\liver_images\F4\S9578.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S9578.jpg
D:\ALS\data\liver_images\F4\S990.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\S990.jpg
D:\ALS\data\liver_images\F4\T202.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\T202.jpg
D:\ALS\data\liver_images\F4\T2148.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T2148.jpg
D:\ALS\data\liver_images\F4\T2445.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T2445.jpg
D:\ALS\data\liver_images\F4\T2557.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T2557.jpg
D:\ALS\data\liver_images\F4\T2832.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T2832.jpg
D:\ALS\data\liver_images\F4\T292.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T292.jpg
D:\ALS\data\liver_images\F4\T3543.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T3543.jpg
D:\ALS\data\liver_images\F4\T3942.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T3942.jpg
D:\ALS\data\liver_images\F4\T3993.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T3993.jpg
D:\ALS\data\liver_images\F4\T415.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\T415.jpg
D:\ALS\data\liver_images\F4\T418.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T418.jpg
D:\ALS\data\liver_images\F4\T4284.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T4284.jpg
D:\ALS\data\liver_images\F4\T436.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T436.jpg
D:\ALS\data\liver_images\F4\T5567.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T5567.jpg
D:\ALS\data\liver_images\F4\T5647.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\T5647.jpg
D:\ALS\data\liver_images\F4\T6044.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T6044.jpg
D:\ALS\data\liver_images\F4\T6145.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T6145.jpg
D:\ALS\data\liver_images\F4\T6265.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T6265.jpg
D:\ALS\data\liver_images\F4\T6310.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T6310.jpg
D:\ALS\data\liver_images\F4\T6413.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F4\T6413.jpg
D:\ALS\data\liver_images\F4\T6589.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T6589.jpg
D:\ALS\data\liver_images\F4\T6673.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T6673.jpg
D:\ALS\data\liver_images\F4\T6892.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T6892.jpg
D:\ALS\data\liver_images\F4\T6904.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F4\T6904.jpg
